  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
029440 99999 201905050100 230   3 *** 722 SCT * * * 25.0 ** ** ** ** 00 ** ** ** *   29   27 1003.9 *****  989.0 *** *** ***** ***** ***** ***** ** 
029440 99999 201905050120 200   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   27   25 ****** 29.62 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905050150 220   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   27   25 ****** 29.65 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905050200 200   2 *** 722 CLR * * * 28.1 ** ** ** ** 00 ** ** ** *   28   25 1004.4 *****  989.4 *** *** ***** ***** ***** ***** ** 
029440 99999 201905050220 190   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   27   25 ****** 29.65 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905050250 190   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   28   25 ****** 29.65 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905050300 180   2 *** 722 CLR * * * 25.0 ** ** ** ** 00 ** ** ** *   28   26 1004.7 *****  989.7 *** *** ***** ***** ***** ***** ** 
029440 99999 201905050320 180   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   28   27 ****** 29.65 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905050350 180   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   30   27 ****** 29.65 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905050400 190   5 ***  50 OVC * * * 25.0 ** ** ** ** 00 ** ** ** *   31   27 1004.9 *****  990.0 *** *** ***** ***** ***** ***** ** 
029440 99999 201905050420 170   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   32   27 ****** 29.65 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905050450 180   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   34   27 ****** 29.65 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905050500 190   7  11 722 CLR * * * 18.8 ** ** ** ** 00 ** ** ** *   33   26 1005.0 *****  990.2 *** *** ***** ***** ***** ***** ** 
029440 99999 201905050520 990   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   34   28 ****** 29.65 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905050550 990   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   36   28 ****** 29.68 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905050600 190   8  11 722 CLR * * * 21.9 ** ** ** ** 00 ** ** ** *   37   29 1005.2 *****  990.5  37  27 ***** ***** ***** ***** ** 
029440 99999 201905050620 990   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   37   28 ****** 29.68 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905050650 990   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   39   28 ****** 29.68 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905050700 180   9  15 722 CLR * * * 21.9 ** ** ** ** 00 ** ** ** *   40   27 1005.3 *****  990.7 *** *** ***** ***** ***** ***** ** 
029440 99999 201905050720 990  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   41   28 ****** 29.68 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905050750 990   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   43   28 ****** 29.68 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905050800 200   9  14 722 SCT * * * 21.9 ** ** ** ** 00 ** ** ** *   43   28 1005.6 *****  991.1 *** *** ***** ***** ***** ***** ** 
029440 99999 201905050820 990  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   45   28 ****** 29.68 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905050850 990  10 ***  60 *** * * *  6.2 ** ** ** ** ** ** ** ** *   45   28 ****** 29.68 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905050900 170   9  14 *** BKN * * * 25.0 ** ** ** ** 00 ** ** ** *   44   28 1006.0 *****  991.5 *** *** ***** ***** ***** ***** ** 
029440 99999 201905050920 200   9 ***  50 *** * * *  6.2 ** ** ** ** ** ** ** ** *   46   28 ****** 29.71 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905050950 990   8 ***  48 *** * * *  6.2 ** ** ** ** ** ** ** ** *   45   27 ****** 29.71 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905051000 190  10  17  34 BKN * * * 15.6 ** ** ** ** 00 ** ** ** *   46   27 1006.1 *****  991.6 *** *** ***** ***** ***** ***** ** 
029440 99999 201905051020 210  13 ***  55 *** * * *  6.2 ** ** ** ** ** ** ** ** *   46   25 ****** 29.71 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905051050 240  17 ***  36 *** * * *  6.2 ** ** ** ** 81 ** ** ** *   43   28 ****** 29.71 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905051100 260   5 ***   8 BKN * * * 12.5 ** ** ** ** 81 ** ** ** *   41   31 1006.7 *****  992.1 *** *** ***** ***** ***** ***** ** 
029440 99999 201905051120 990   2 ***  60 *** * * *  6.2 ** ** ** ** ** ** ** ** *   43   30 ****** 29.71 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905051150 990   8 ***  90 *** * * *  6.2 ** ** ** ** ** ** ** ** *   46   28 ****** 29.71 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905051200 220   7  14  33 BKN * * * 21.9 ** ** ** ** 00 ** ** ** *   45   25 1006.9 *****  992.4 *** *** ***** ***** ***** ***** ** 
029440 99999 201905051220 990   7 ***  43 *** * * *  6.2 ** ** ** ** ** ** ** ** *   45   27 ****** 29.74 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905051250 230   9 ***  50 *** * * *  6.2 ** ** ** ** ** ** ** ** *   46   27 ****** 29.74 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905051300 220   6 ***  36 BKN * * * 31.2 ** ** ** ** 00 ** ** ** *   46   27 1007.1 *****  992.6 *** *** ***** ***** ***** ***** ** 
029440 99999 201905051320 990   8 ***  41 *** * * *  6.2 ** ** ** ** 82 ** ** ** *   43   32 ****** 29.74 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905051350 990   6 ***  50 *** * * *  6.2 ** ** ** ** ** ** ** ** *   45   30 ****** 29.74 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905051400 330   2 ***  45 BKN * * * 31.2 ** ** ** ** 00 ** ** ** *   44   31 1007.4 *****  992.9 *** *** ***** ***** ***** ***** ** 
029440 99999 201905051420 990   5 ***  49 *** * * *  6.2 ** ** ** ** ** ** ** ** *   45   30 ****** 29.74 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905051450 990  13 ***  90 *** * * *  6.2 ** ** ** ** ** ** ** ** *   46   28 ****** 29.74 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905051500 270  10  16 *** BKN * * * 28.1 ** ** ** ** 00 ** ** ** *   47   28 1007.5 *****  993.1 *** *** ***** ***** ***** ***** ** 
029440 99999 201905051520 260  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   46   28 ****** 29.74 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905051550 990  11 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   46   28 ****** 29.74 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905051600 270   8  14 722 SCT * * * 28.1 ** ** ** ** 00 ** ** ** *   47   27 1007.9 *****  993.4 *** *** ***** ***** ***** ***** ** 
029440 99999 201905051620 260  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   46   27 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905051650 240  13 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   45   25 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905051700 240   8  11 722 CLR * * * 31.2 ** ** ** ** 00 ** ** ** *   45   26 1008.2 *****  993.7 *** *** ***** ***** ***** ***** ** 
029440 99999 201905051720 250  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   45   25 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905051750 260   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   43   27 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905051800 260   5 *** 722 SCT * * * 31.2 ** ** ** ** 00 ** ** ** *   43   27 1008.8 *****  994.2  47  37 ***** ***** ***** ***** ** 
029440 99999 201905051820 260   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   43   28 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905051850 990   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   39   27 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905051900 360   0 *** 722 CLR * * * 31.2 ** ** ** ** 00 ** ** ** *   37   28 1009.6 *****  994.8 *** *** ***** ***** ***** ***** ** 
029440 99999 201905051920 220   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   34   27 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905051950 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   34   28 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905052000 360   0 *** 722 CLR * * * 31.2 ** ** ** ** 00 ** ** ** *   32   27 1010.0 *****  995.1 *** *** ***** ***** ***** ***** ** 
029440 99999 201905052020 200   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   32   27 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905052050 110   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   30   28 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905052100 360   0 *** 722 CLR * * * 31.2 ** ** ** ** 00 ** ** ** *   30   27 1010.5 *****  995.5 *** *** ***** ***** ***** ***** ** 
029440 99999 201905052120 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   30   27 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905052150 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   28   25 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905052200 360   0 *** 722 CLR * * * 31.2 ** ** ** ** 00 ** ** ** *   29   26 1010.9 *****  995.9 *** *** ***** ***** ***** ***** ** 
029440 99999 201905052220 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   28   27 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905052250 160   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   28   27 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905052300 360   0 *** 722 CLR * * * 31.2 ** ** ** ** 00 ** ** ** *   29   26 1011.2 *****  996.2 *** *** ***** ***** ***** ***** ** 
029440 99999 201905052320 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   28   27 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905052350 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   27   27 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905060000 360   0 *** 722 SCT * * * 31.2 ** ** ** ** 00 ** ** ** *   28   26 1011.4 *****  996.3 *** *** ***** ***** ***** ***** ** 
029440 99999 201905060020 990   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   27   25 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905060050 140   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   27   25 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905060100 360   0 *** 722 CLR * * * 31.2 ** ** ** ** 00 ** ** ** *   27   26 1011.7 *****  996.6 *** *** ***** ***** ***** ***** ** 
029440 99999 201905060120 990   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   27   27 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905060150 990   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   28   27 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905060200 360   0 *** 722 CLR * * * 31.2 ** ** ** ** 00 ** ** ** *   28   27 1012.0 *****  996.9 *** *** ***** ***** ***** ***** ** 
029440 99999 201905060220 130   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   30   28 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905060250 990   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   30   28 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905060300 140   3 *** 722 CLR * * * 25.0 ** ** ** ** 00 ** ** ** *   30   28 1012.1 *****  997.1 *** *** ***** ***** ***** ***** ** 
029440 99999 201905060320 140   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   32   30 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905060350 150   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   34   30 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905060400 150   6 *** 722 CLR * * * 31.2 ** ** ** ** 00 ** ** ** *   34   31 1012.2 *****  997.3 *** *** ***** ***** ***** ***** ** 
029440 99999 201905060420 150   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   36   32 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905060450 140   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   37   32 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905060500 150   6 *** 722 CLR * * * 31.2 ** ** ** ** 00 ** ** ** *   38   31 1012.2 *****  997.4 *** *** ***** ***** ***** ***** ** 
029440 99999 201905060520 140   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   39   30 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905060550 140   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   41   28 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905060600 150   8  13 722 CLR * * * 31.2 ** ** ** ** 00 ** ** ** *   41   28 1012.3 *****  997.6  43  26 ***** ***** ***** ***** ** 
029440 99999 201905060620 140  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   43   28 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905060650 150  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   43   25 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905060700 140   9  16 722 CLR * * * 31.2 ** ** ** ** 00 ** ** ** *   45   27 1012.2 *****  997.6 *** *** ***** ***** ***** ***** ** 
029440 99999 201905060720 990  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   45   27 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905060750 150  11 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   45   27 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905060800 150  10  16 722 CLR * * * 25.0 ** ** ** ** 00 ** ** ** *   46   26 1012.4 *****  997.8 *** *** ***** ***** ***** ***** ** 
029440 99999 201905060820 990  11 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   46   27 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905060850 990  11 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   46   28 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905060900 150   9  14 722 CLR * * * 21.9 ** ** ** ** 00 ** ** ** *   46   30 1012.5 *****  998.0 *** *** ***** ***** ***** ***** ** 
029440 99999 201905060920 990  13 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   46   30 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905060950 990   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   48   30 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905061000 150   8  14  34 BKN * * * 28.1 ** ** ** ** 00 ** ** ** *   49   31 1012.3 *****  997.9 *** *** ***** ***** ***** ***** ** 
029440 99999 201905061020 990  11 ***  60 *** * * *  6.2 ** ** ** ** ** ** ** ** *   50   30 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905061050 990  10 ***  55 *** * * *  6.2 ** ** ** ** ** ** ** ** *   50   28 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905061100 130   7  15 722 SCT * * * 28.1 ** ** ** ** 00 ** ** ** *   50   28 1012.2 *****  997.8 *** *** ***** ***** ***** ***** ** 
029440 99999 201905061120 140  13  26 *** *** * * * **** ** ** ** ** ** ** ** ** *   52   27 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905061150 990  11 ***  60 *** * * *  6.2 16 ** ** ** ** ** ** ** *   52   28 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905061200 140   9  15 *** BKN * * * 31.2 ** ** ** ** 00 ** ** ** *   49   29 1012.0 *****  997.6 *** *** ***** ***** ***** ***** ** 
029440 99999 201905061220 990   6 ***  60 *** * * *  6.2 16 ** ** ** ** ** ** ** *   50   28 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905061250 990  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   50   27 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905061300 160   9  15  55 BKN * * * 28.1 ** ** ** ** 00 ** ** ** *   51   25 1011.7 *****  997.3 *** *** ***** ***** ***** ***** ** 
029440 99999 201905061320 990  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   52   25 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905061350 990  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   52   25 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905061400 160  10  18 *** BKN * * * 28.1 ** ** ** ** 00 ** ** ** *   53   25 1011.5 *****  997.2 *** *** ***** ***** ***** ***** ** 
029440 99999 201905061420 990   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   52   25 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905061450 150  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   52   25 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905061500 160  11  19 *** BKN * * * 31.2 ** ** ** ** 00 ** ** ** *   51   25 1011.5 *****  997.1 *** *** ***** ***** ***** ***** ** 
029440 99999 201905061520 990  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   52   25 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905061550 160   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   50   25 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905061600 180   8  13  85 BKN * * * 31.2 ** ** ** ** 00 ** ** ** *   50   24 1011.4 *****  997.0 *** *** ***** ***** ***** ***** ** 
029440 99999 201905061620 990   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   50   25 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905061650 160  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   50   25 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905061700 160   7 ***  75 BKN * * * 31.2 ** ** ** ** 00 ** ** ** *   49   25 1011.3 *****  996.9 *** *** ***** ***** ***** ***** ** 
029440 99999 201905061720 160   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   48   27 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905061750 160  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   48   27 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905061800 170   9  15  70 BKN * * * 28.1 ** ** ** ** 00 ** ** ** *   48   27 1011.7 *****  997.2  53  41 ***** ***** ***** ***** ** 
029440 99999 201905061820 180   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   48   28 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905061850 180   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   46   28 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905061900 180   6 *** *** BKN * * * 31.2 ** ** ** ** 00 ** ** ** *   46   29 1011.8 *****  997.3 *** *** ***** ***** ***** ***** ** 
029440 99999 201905061920 170   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   45   30 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905061950 140   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   45   28 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905062000 130   5 *** *** BKN * * * 31.2 ** ** ** ** 00 ** ** ** *   44   29 1012.0 *****  997.4 *** *** ***** ***** ***** ***** ** 
029440 99999 201905062020 120   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   45   28 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905062050 140   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   45   28 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905062100 130   5 *** *** OVC * * * 28.1 ** ** ** ** 00 ** ** ** *   44   28 1012.0 *****  997.4 *** *** ***** ***** ***** ***** ** 
029440 99999 201905062120 110   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   43   28 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905062150 130   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   41   28 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905062200 130   5 *** 722 SCT * * * 28.1 ** ** ** ** 00 ** ** ** *   41   28 1011.7 *****  997.0 *** *** ***** ***** ***** ***** ** 
029440 99999 201905062220 100   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   39   28 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905062250 110   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   39   28 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905062300 100   5 ***  70 BKN * * * 25.0 ** ** ** ** 00 ** ** ** *   39   28 1011.1 *****  996.4 *** *** ***** ***** ***** ***** ** 
029440 99999 201905062320 110   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   39   28 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905062350 990   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   39   28 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905070000 140   5 *** *** BKN * * * 28.1 ** ** ** ** 00 ** ** ** *   40   29 1010.6 *****  995.9 *** *** ***** ***** ***** ***** ** 
029440 99999 201905070020 140   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   41   30 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905070050 140   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   39   30 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905070100 140   4 *** *** BKN * * * 28.1 ** ** ** ** 00 ** ** ** *   40   30 1010.3 *****  995.6 *** *** ***** ***** ***** ***** ** 
029440 99999 201905070120 990   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   39   30 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905070150 120   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   39   30 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905070200 130   6  11  75 OVC * * * 28.1 ** ** ** ** 00 ** ** ** *   40   30 1009.8 *****  995.1 *** *** ***** ***** ***** ***** ** 
029440 99999 201905070220 120   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   41   30 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905070250 110   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   41   30 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905070300 140   5 ***  80 BKN * * * 25.0 ** ** ** ** 00 ** ** ** *   40   30 1009.4 *****  994.7 *** *** ***** ***** ***** ***** ** 
029440 99999 201905070320 130   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   41   30 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905070350 120   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   41   30 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905070400 130   5 *** *** BKN * * * 31.2 ** ** ** ** 00 ** ** ** *   40   30 1009.0 *****  994.3 *** *** ***** ***** ***** ***** ** 
029440 99999 201905070420 120   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   41   30 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905070450 120   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   43   32 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905070500 130   6 ***  90 BKN * * * 31.2 ** ** ** ** 00 ** ** ** *   42   31 1008.6 *****  994.0 *** *** ***** ***** ***** ***** ** 
029440 99999 201905070520 110   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   43   32 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905070550 130   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   45   32 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905070600 130   9  14  90 BKN * * * 28.1 ** ** ** ** 00 ** ** ** *   45   31 1008.0 *****  993.5  48  39 ***** ***** ***** ***** ** 
029440 99999 201905070620 140  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   45   30 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905070650 130  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   46   30 ****** 29.74 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905070700 140   8  14  80 BKN * * * 31.2 ** ** ** ** 00 ** ** ** *   46   31 1007.5 *****  993.0 *** *** ***** ***** ***** ***** ** 
029440 99999 201905070720 990  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   46   30 ****** 29.74 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905070750 990  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   48   30 ****** 29.74 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905070800 120   8  11  70 BKN * * * 31.2 ** ** ** ** 00 ** ** ** *   47   29 1006.9 *****  992.5 *** *** ***** ***** ***** ***** ** 
029440 99999 201905070820 990   8 ***  72 *** * * *  6.2 ** ** ** ** ** ** ** ** *   48   30 ****** 29.71 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905070850 990  11 ***  70 *** * * *  6.2 ** ** ** ** ** ** ** ** *   48   30 ****** 29.71 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201905070900 150   8  14 *** BKN * * * 28.1 ** ** ** ** 00 ** ** ** *   49   29 1006.4 *****  992.0 *** *** ***** ***** ***** ***** ** 
